Transaction,Item,period_day,weekday_weekend,month,day,hour
304,hearty & seasonal,afternoon,weekday,2,Thursday,12
304,tea,afternoon,weekday,2,Thursday,12
305,fudge,afternoon,weekday,2,Thursday,12
306,coffee,afternoon,weekday,2,Thursday,12
306,mineral water,afternoon,weekday,2,Thursday,12
306,juice,afternoon,weekday,2,Thursday,12
306,soup,afternoon,weekday,2,Thursday,12
307,hearty & seasonal,afternoon,weekday,2,Thursday,12
308,hearty & seasonal,afternoon,weekday,2,Thursday,12
308,smoothies,afternoon,weekday,2,Thursday,12
309,hearty & seasonal,afternoon,weekday,2,Thursday,12
309,tea,afternoon,weekday,2,Thursday,12
310,coffee,afternoon,weekday,2,Thursday,13
310,sandwich,afternoon,weekday,2,Thursday,13
310,sandwich,afternoon,weekday,2,Thursday,13
311,cookies,afternoon,weekday,2,Thursday,13
311,farm house,afternoon,weekday,2,Thursday,13
312,soup,afternoon,weekday,2,Thursday,13
312,tea,afternoon,weekday,2,Thursday,13
312,juice,afternoon,weekday,2,Thursday,13
313,soup,afternoon,weekday,2,Thursday,13
314,coffee,afternoon,weekday,2,Thursday,13
316,bread,afternoon,weekday,2,Thursday,13
317,cookies,afternoon,weekday,2,Thursday,13
317,tea,afternoon,weekday,2,Thursday,13
318,soup,afternoon,weekday,2,Thursday,13
318,hearty & seasonal,afternoon,weekday,2,Thursday,13
318,bread,afternoon,weekday,2,Thursday,13
319,coffee,afternoon,weekday,2,Thursday,13
320,coffee,afternoon,weekday,2,Thursday,13
321,coffee,afternoon,weekday,2,Thursday,14
321,tea,afternoon,weekday,2,Thursday,14
322,bread,afternoon,weekday,2,Thursday,14
323,tea,afternoon,weekday,2,Thursday,14
324,coffee,afternoon,weekday,2,Thursday,14
324,tea,afternoon,weekday,2,Thursday,14
325,coffee,afternoon,weekday,2,Thursday,14
326,fudge,afternoon,weekday,2,Thursday,14
327,tea,afternoon,weekday,2,Thursday,15
328,soup,afternoon,weekday,2,Thursday,15
328,tea,afternoon,weekday,2,Thursday,15
329,juice,afternoon,weekday,2,Thursday,15
330,alfajores,afternoon,weekday,2,Thursday,15
331,bread,afternoon,weekday,2,Thursday,15
332,coffee,afternoon,weekday,2,Thursday,16
332,alfajores,afternoon,weekday,2,Thursday,16
333,juice,afternoon,weekday,2,Thursday,16
333,alfajores,afternoon,weekday,2,Thursday,16
333,cookies,afternoon,weekday,2,Thursday,16
333,pick and mix bowls,afternoon,weekday,2,Thursday,16
333,mineral water,afternoon,weekday,2,Thursday,16
334,coffee,evening,weekday,2,Thursday,17
334,alfajores,evening,weekday,2,Thursday,17
335,fudge,evening,weekday,2,Thursday,17
336,mighty protein,evening,weekday,2,Thursday,18
336,juice,evening,weekday,2,Thursday,18
337,coffee,evening,weekday,2,Thursday,18
337,mineral water,evening,weekday,2,Thursday,18
337,alfajores,evening,weekday,2,Thursday,18
338,mighty protein,evening,weekday,2,Thursday,18
338,coffee,evening,weekday,2,Thursday,18
339,alfajores,evening,weekday,2,Thursday,18
340,coffee,morning,weekday,3,Friday,7
340,bread,morning,weekday,3,Friday,7
341,medialuna,morning,weekday,3,Friday,7
341,medialuna,morning,weekday,3,Friday,7
342,medialuna,morning,weekday,3,Friday,8
342,bread,morning,weekday,3,Friday,8
343,farm house,morning,weekday,3,Friday,8
344,coffee,morning,weekday,3,Friday,8
344,pastry,morning,weekday,3,Friday,8
345,farm house,morning,weekday,3,Friday,8
346,coffee,morning,weekday,3,Friday,8
346,coffee,morning,weekday,3,Friday,8
346,pastry,morning,weekday,3,Friday,8
346,pastry,morning,weekday,3,Friday,8
346,coffee,morning,weekday,3,Friday,8
347,medialuna,morning,weekday,3,Friday,8
348,bread,morning,weekday,3,Friday,8
348,tea,morning,weekday,3,Friday,8
348,sandwich,morning,weekday,3,Friday,8
349,bread,morning,weekday,3,Friday,8
350,jam,morning,weekday,3,Friday,9
350,coffee,morning,weekday,3,Friday,9
350,farm house,morning,weekday,3,Friday,9
351,focaccia,morning,weekday,3,Friday,9
352,bread,morning,weekday,3,Friday,9
353,tartine,morning,weekday,3,Friday,9
353,pastry,morning,weekday,3,Friday,9
353,bread,morning,weekday,3,Friday,9
353,my-5 fruit shoot,morning,weekday,3,Friday,9
354,farm house,morning,weekday,3,Friday,9
354,pastry,morning,weekday,3,Friday,9
355,bread,morning,weekday,3,Friday,9
355,pastry,morning,weekday,3,Friday,9
356,pastry,morning,weekday,3,Friday,9
356,bread,morning,weekday,3,Friday,9
357,jam,morning,weekday,3,Friday,9
357,coffee,morning,weekday,3,Friday,9
358,farm house,morning,weekday,3,Friday,9
359,bread,morning,weekday,3,Friday,9
359,pastry,morning,weekday,3,Friday,9
360,coffee,morning,weekday,3,Friday,9
360,tea,morning,weekday,3,Friday,9
360,bread,morning,weekday,3,Friday,9
361,jam,morning,weekday,3,Friday,9
363,pastry,morning,weekday,3,Friday,9
363,medialuna,morning,weekday,3,Friday,9
363,medialuna,morning,weekday,3,Friday,9
364,coffee,morning,weekday,3,Friday,9
365,tea,morning,weekday,3,Friday,10
366,bread,morning,weekday,3,Friday,10
367,bread,morning,weekday,3,Friday,10
367,pastry,morning,weekday,3,Friday,10
368,pastry,morning,weekday,3,Friday,10
369,farm house,morning,weekday,3,Friday,10
370,tea,morning,weekday,3,Friday,10
371,coffee,morning,weekday,3,Friday,10
371,brownie,morning,weekday,3,Friday,10
371,alfajores,morning,weekday,3,Friday,10
371,fudge,morning,weekday,3,Friday,10
372,bread,morning,weekday,3,Friday,10
372,fudge,morning,weekday,3,Friday,10
372,cookies,morning,weekday,3,Friday,10
373,coffee,morning,weekday,3,Friday,11
374,bread,morning,weekday,3,Friday,11
375,coffee,morning,weekday,3,Friday,11
375,coffee,morning,weekday,3,Friday,11
375,jam,morning,weekday,3,Friday,11
375,pastry,morning,weekday,3,Friday,11
376,soup,morning,weekday,3,Friday,11
376,coffee,morning,weekday,3,Friday,11
377,smoothies,morning,weekday,3,Friday,11
377,soup,morning,weekday,3,Friday,11
377,hearty & seasonal,morning,weekday,3,Friday,11
377,pastry,morning,weekday,3,Friday,11
378,pastry,morning,weekday,3,Friday,11
378,bread,morning,weekday,3,Friday,11
379,pastry,morning,weekday,3,Friday,11
379,medialuna,morning,weekday,3,Friday,11
380,tea,morning,weekday,3,Friday,11
380,coffee,morning,weekday,3,Friday,11
381,bread,morning,weekday,3,Friday,11
381,cookies,morning,weekday,3,Friday,11
382,coffee,afternoon,weekday,3,Friday,12
382,coffee,afternoon,weekday,3,Friday,12
382,bread,afternoon,weekday,3,Friday,12
382,hearty & seasonal,afternoon,weekday,3,Friday,12
382,pick and mix bowls,afternoon,weekday,3,Friday,12
382,sandwich,afternoon,weekday,3,Friday,12
382,focaccia,afternoon,weekday,3,Friday,12
383,coffee,afternoon,weekday,3,Friday,12
384,coffee,afternoon,weekday,3,Friday,12
384,sandwich,afternoon,weekday,3,Friday,12
384,brownie,afternoon,weekday,3,Friday,12
385,brownie,afternoon,weekday,3,Friday,12
385,cookies,afternoon,weekday,3,Friday,12
386,coffee,afternoon,weekday,3,Friday,12
387,coffee,afternoon,weekday,3,Friday,12
388,sandwich,afternoon,weekday,3,Friday,12
388,bread,afternoon,weekday,3,Friday,12
388,coffee,afternoon,weekday,3,Friday,12
389,coffee,afternoon,weekday,3,Friday,12
389,hot chocolate,afternoon,weekday,3,Friday,12
390,tea,afternoon,weekday,3,Friday,12
391,sandwich,afternoon,weekday,3,Friday,13
391,coffee,afternoon,weekday,3,Friday,13
391,brownie,afternoon,weekday,3,Friday,13
392,brownie,afternoon,weekday,3,Friday,13
392,pastry,afternoon,weekday,3,Friday,13
392,focaccia,afternoon,weekday,3,Friday,13
392,farm house,afternoon,weekday,3,Friday,13
393,cake,afternoon,weekday,3,Friday,13
393,focaccia,afternoon,weekday,3,Friday,13
394,soup,afternoon,weekday,3,Friday,13
394,hearty & seasonal,afternoon,weekday,3,Friday,13
394,mineral water,afternoon,weekday,3,Friday,13
395,hearty & seasonal,afternoon,weekday,3,Friday,13
396,hearty & seasonal,afternoon,weekday,3,Friday,13
397,coffee,afternoon,weekday,3,Friday,13
397,coffee,afternoon,weekday,3,Friday,13
397,pastry,afternoon,weekday,3,Friday,13
398,coffee,afternoon,weekday,3,Friday,14
399,tea,afternoon,weekday,3,Friday,14
399,cake,afternoon,weekday,3,Friday,14
400,coffee,afternoon,weekday,3,Friday,14
400,soup,afternoon,weekday,3,Friday,14
401,bread,afternoon,weekday,3,Friday,14
401,focaccia,afternoon,weekday,3,Friday,14
401,fudge,afternoon,weekday,3,Friday,14
402,hot chocolate,afternoon,weekday,3,Friday,14
402,coffee,afternoon,weekday,3,Friday,14
402,alfajores,afternoon,weekday,3,Friday,14
403,brownie,afternoon,weekday,3,Friday,14
403,pastry,afternoon,weekday,3,Friday,14
403,cake,afternoon,weekday,3,Friday,14
404,medialuna,afternoon,weekday,3,Friday,14
404,alfajores,afternoon,weekday,3,Friday,14
404,dulce de leche,afternoon,weekday,3,Friday,14
405,dulce de leche,afternoon,weekday,3,Friday,14
405,alfajores,afternoon,weekday,3,Friday,14
406,bread,afternoon,weekday,3,Friday,14
406,cake,afternoon,weekday,3,Friday,14
407,cake,afternoon,weekday,3,Friday,14
407,coffee,afternoon,weekday,3,Friday,14
408,bread,afternoon,weekday,3,Friday,15
409,sandwich,afternoon,weekday,3,Friday,15
410,bread,afternoon,weekday,3,Friday,15
410,coffee,afternoon,weekday,3,Friday,15
410,alfajores,afternoon,weekday,3,Friday,15
410,medialuna,afternoon,weekday,3,Friday,15
411,coffee,afternoon,weekday,3,Friday,15
412,bread,afternoon,weekday,3,Friday,15
412,alfajores,afternoon,weekday,3,Friday,15
413,tea,afternoon,weekday,3,Friday,15
413,coffee,afternoon,weekday,3,Friday,15
414,bread,afternoon,weekday,3,Friday,15
415,dulce de leche,afternoon,weekday,3,Friday,15
416,farm house,afternoon,weekday,3,Friday,15
417,fudge,afternoon,weekday,3,Friday,15
418,coffee,afternoon,weekday,3,Friday,15
419,coffee,afternoon,weekday,3,Friday,15
419,alfajores,afternoon,weekday,3,Friday,15
419,juice,afternoon,weekday,3,Friday,15
419,ella's kitchen pouches,afternoon,weekday,3,Friday,15
419,brownie,afternoon,weekday,3,Friday,15
420,alfajores,afternoon,weekday,3,Friday,15
421,alfajores,afternoon,weekday,3,Friday,16
421,brownie,afternoon,weekday,3,Friday,16
421,cookies,afternoon,weekday,3,Friday,16
421,bread,afternoon,weekday,3,Friday,16
421,juice,afternoon,weekday,3,Friday,16
422,cake,afternoon,weekday,3,Friday,16
422,cookies,afternoon,weekday,3,Friday,16
423,pick and mix bowls,afternoon,weekday,3,Friday,16
424,coffee,afternoon,weekday,3,Friday,16
425,farm house,afternoon,weekday,3,Friday,16
426,tea,evening,weekday,3,Friday,17
427,coffee,evening,weekday,3,Friday,17
428,focaccia,evening,weekday,3,Friday,17
428,farm house,evening,weekday,3,Friday,17
429,dulce de leche,evening,weekday,3,Friday,17
430,juice,evening,weekday,3,Friday,17
430,my-5 fruit shoot,evening,weekday,3,Friday,17
430,ella's kitchen pouches,evening,weekday,3,Friday,17
430,cookies,evening,weekday,3,Friday,17
431,bread,evening,weekday,3,Friday,17
432,hot chocolate,evening,weekday,3,Friday,18
433,coffee,evening,weekday,3,Friday,18
435,coffee,evening,weekday,3,Friday,18
436,coffee,evening,weekday,3,Friday,19
437,medialuna,morning,weekday,4,Monday,7
438,bread,morning,weekday,4,Monday,8
438,tea,morning,weekday,4,Monday,8
438,jam,morning,weekday,4,Monday,8
439,farm house,morning,weekday,4,Monday,8
440,bread,morning,weekday,4,Monday,8
441,coffee,morning,weekday,4,Monday,8
442,medialuna,morning,weekday,4,Monday,8
442,coffee,morning,weekday,4,Monday,8
443,bread,morning,weekday,4,Monday,9
444,medialuna,morning,weekday,4,Monday,9
444,pastry,morning,weekday,4,Monday,9
444,medialuna,morning,weekday,4,Monday,9
445,coffee,morning,weekday,4,Monday,9
445,coffee,morning,weekday,4,Monday,9
445,jam,morning,weekday,4,Monday,9
446,bread,morning,weekday,4,Monday,9
446,coffee,morning,weekday,4,Monday,9
447,coffee,morning,weekday,4,Monday,9
447,coffee,morning,weekday,4,Monday,9
448,bread,morning,weekday,4,Monday,9
449,hot chocolate,morning,weekday,4,Monday,9
450,bread,morning,weekday,4,Monday,9
450,medialuna,morning,weekday,4,Monday,9
451,bread,morning,weekday,4,Monday,9
451,jam,morning,weekday,4,Monday,9
452,jam,morning,weekday,4,Monday,9
452,bread,morning,weekday,4,Monday,9
453,coffee,morning,weekday,4,Monday,9
453,bread,morning,weekday,4,Monday,9
454,bread,morning,weekday,4,Monday,9
454,farm house,morning,weekday,4,Monday,9
455,bread,morning,weekday,4,Monday,9
455,coffee,morning,weekday,4,Monday,9
455,coffee,morning,weekday,4,Monday,9
456,tea,morning,weekday,4,Monday,9
456,pastry,morning,weekday,4,Monday,9
457,coffee,morning,weekday,4,Monday,9
457,coffee,morning,weekday,4,Monday,9
458,bread,morning,weekday,4,Monday,9
459,pastry,morning,weekday,4,Monday,9
459,brownie,morning,weekday,4,Monday,9
460,farm house,morning,weekday,4,Monday,10
461,coffee,morning,weekday,4,Monday,10
462,tea,morning,weekday,4,Monday,10
462,coffee,morning,weekday,4,Monday,10
462,honey,morning,weekday,4,Monday,10
462,cookies,morning,weekday,4,Monday,10
463,tea,morning,weekday,4,Monday,10
464,bread,morning,weekday,4,Monday,10
465,brownie,morning,weekday,4,Monday,10
466,bread,morning,weekday,4,Monday,10
466,coffee,morning,weekday,4,Monday,10
467,bread,morning,weekday,4,Monday,10
468,coffee,morning,weekday,4,Monday,10
469,tea,morning,weekday,4,Monday,10
469,tea,morning,weekday,4,Monday,10
470,tea,morning,weekday,4,Monday,10
471,coffee,morning,weekday,4,Monday,10
471,coffee,morning,weekday,4,Monday,10
473,bread,morning,weekday,4,Monday,11
473,coffee,morning,weekday,4,Monday,11
474,bread,morning,weekday,4,Monday,11
474,bread,morning,weekday,4,Monday,11
475,bread,morning,weekday,4,Monday,11
475,the bart,morning,weekday,4,Monday,11
476,coffee,morning,weekday,4,Monday,11
476,brownie,morning,weekday,4,Monday,11
477,coffee,morning,weekday,4,Monday,11
478,coffee,morning,weekday,4,Monday,11
478,brownie,morning,weekday,4,Monday,11
479,mineral water,morning,weekday,4,Monday,11
479,coffee,morning,weekday,4,Monday,11
479,coffee,morning,weekday,4,Monday,11
479,tartine,morning,weekday,4,Monday,11
480,brownie,morning,weekday,4,Monday,11
480,coffee,morning,weekday,4,Monday,11
481,brownie,morning,weekday,4,Monday,11
481,juice,morning,weekday,4,Monday,11
482,coffee,morning,weekday,4,Monday,11
482,coffee,morning,weekday,4,Monday,11
482,bread,morning,weekday,4,Monday,11
482,tea,morning,weekday,4,Monday,11
482,alfajores,morning,weekday,4,Monday,11
482,medialuna,morning,weekday,4,Monday,11
482,pastry,morning,weekday,4,Monday,11
482,jam,morning,weekday,4,Monday,11
483,bread,afternoon,weekday,4,Monday,12
484,fudge,afternoon,weekday,4,Monday,12
484,fudge,afternoon,weekday,4,Monday,12
485,coffee,afternoon,weekday,4,Monday,12
485,pick and mix bowls,afternoon,weekday,4,Monday,12
486,pastry,afternoon,weekday,4,Monday,12
486,bread,afternoon,weekday,4,Monday,12
487,soup,afternoon,weekday,4,Monday,12
487,scandinavian,afternoon,weekday,4,Monday,12
487,coffee,afternoon,weekday,4,Monday,12
487,mineral water,afternoon,weekday,4,Monday,12
488,juice,afternoon,weekday,4,Monday,12
488,mineral water,afternoon,weekday,4,Monday,12
488,sandwich,afternoon,weekday,4,Monday,12
488,pick and mix bowls,afternoon,weekday,4,Monday,12
489,bread,afternoon,weekday,4,Monday,12
489,pastry,afternoon,weekday,4,Monday,12
489,bread,afternoon,weekday,4,Monday,12
490,hearty & seasonal,afternoon,weekday,4,Monday,12
490,hearty & seasonal,afternoon,weekday,4,Monday,12
490,coffee,afternoon,weekday,4,Monday,12
490,coffee,afternoon,weekday,4,Monday,12
491,bread,afternoon,weekday,4,Monday,13
491,hearty & seasonal,afternoon,weekday,4,Monday,13
491,coffee,afternoon,weekday,4,Monday,13
491,mineral water,afternoon,weekday,4,Monday,13
492,coffee,afternoon,weekday,4,Monday,13
492,tartine,afternoon,weekday,4,Monday,13
492,sandwich,afternoon,weekday,4,Monday,13
492,brownie,afternoon,weekday,4,Monday,13
493,coffee,afternoon,weekday,4,Monday,13
493,brownie,afternoon,weekday,4,Monday,13
494,alfajores,afternoon,weekday,4,Monday,13
494,coffee,afternoon,weekday,4,Monday,13
494,tartine,afternoon,weekday,4,Monday,13
495,mighty protein,afternoon,weekday,4,Monday,13
495,coffee,afternoon,weekday,4,Monday,13
497,coffee,afternoon,weekday,4,Monday,14
497,hot chocolate,afternoon,weekday,4,Monday,14
498,soup,afternoon,weekday,4,Monday,14
498,jam,afternoon,weekday,4,Monday,14
498,coffee,afternoon,weekday,4,Monday,14
498,coffee,afternoon,weekday,4,Monday,14
499,mineral water,afternoon,weekday,4,Monday,14
499,brownie,afternoon,weekday,4,Monday,14
500,scandinavian,afternoon,weekday,4,Monday,14
500,coffee,afternoon,weekday,4,Monday,14
501,scandinavian,afternoon,weekday,4,Monday,14
501,coffee,afternoon,weekday,4,Monday,14
502,coffee,afternoon,weekday,4,Monday,14
502,coffee,afternoon,weekday,4,Monday,14
503,coffee,afternoon,weekday,4,Monday,14
503,coffee,afternoon,weekday,4,Monday,14
503,hot chocolate,afternoon,weekday,4,Monday,14
503,brownie,afternoon,weekday,4,Monday,14
503,hearty & seasonal,afternoon,weekday,4,Monday,14
504,tea,afternoon,weekday,4,Monday,15
504,cake,afternoon,weekday,4,Monday,15
505,medialuna,afternoon,weekday,4,Monday,15
506,alfajores,afternoon,weekday,4,Monday,15
506,tea,afternoon,weekday,4,Monday,15
506,coffee,afternoon,weekday,4,Monday,15
507,coffee,afternoon,weekday,4,Monday,15
507,juice,afternoon,weekday,4,Monday,15
507,brownie,afternoon,weekday,4,Monday,15
507,alfajores,afternoon,weekday,4,Monday,15
508,coffee,afternoon,weekday,4,Monday,15
508,sandwich,afternoon,weekday,4,Monday,15
509,bread,afternoon,weekday,4,Monday,15
509,soup,afternoon,weekday,4,Monday,15
510,soup,afternoon,weekday,4,Monday,15
510,bread,afternoon,weekday,4,Monday,15
511,bread,afternoon,weekday,4,Monday,15
512,tea,afternoon,weekday,4,Monday,15
512,brownie,afternoon,weekday,4,Monday,15
512,cookies,afternoon,weekday,4,Monday,15
513,coffee,afternoon,weekday,4,Monday,15
513,bread,afternoon,weekday,4,Monday,15
513,brownie,afternoon,weekday,4,Monday,15
514,brownie,afternoon,weekday,4,Monday,15
515,cookies,afternoon,weekday,4,Monday,15
515,bread,afternoon,weekday,4,Monday,15
515,jam,afternoon,weekday,4,Monday,15
516,coffee,afternoon,weekday,4,Monday,16
517,tea,afternoon,weekday,4,Monday,16
517,brownie,afternoon,weekday,4,Monday,16
517,tea,afternoon,weekday,4,Monday,16
518,alfajores,afternoon,weekday,4,Monday,16
518,medialuna,afternoon,weekday,4,Monday,16
518,scandinavian,afternoon,weekday,4,Monday,16
519,hot chocolate,evening,weekday,4,Monday,17
519,coffee,evening,weekday,4,Monday,17
519,alfajores,evening,weekday,4,Monday,17
519,cookies,evening,weekday,4,Monday,17
520,brownie,evening,weekday,4,Monday,17
521,fudge,evening,weekday,4,Monday,18
522,tea,evening,weekday,4,Monday,19
522,brownie,evening,weekday,4,Monday,19
523,dulce de leche,evening,weekday,4,Monday,20
523,fudge,evening,weekday,4,Monday,20
524,bread,morning,weekend,5,Wednesday,8
524,scandinavian,morning,weekend,5,Wednesday,8
524,fudge,morning,weekend,5,Wednesday,8
524,granola,morning,weekend,5,Wednesday,8
524,pastry,morning,weekend,5,Wednesday,8
524,coffee,morning,weekend,5,Wednesday,8
525,bread,morning,weekend,5,Wednesday,8
525,fudge,morning,weekend,5,Wednesday,8
526,hot chocolate,morning,weekend,5,Wednesday,8
